"","X","FOLIOVIV","FOLIOHOG","tam_loc","sexo_jefe","edad_jefe","educa_jefe","tot_integ","p12_64","p65mas","remesas","ing_cor","int0a12","int12a64","int65a98","depdemog","muj12a49","tot_per","ltot_per","p_esc3","p_esc5b","trab_sub","trab_ind","trab_s_pago","seg_alim2","seg_alim3","seg_alim_a","seg_pop","ss","jtrab_ind","ssjtrabind","con_remesas","viv_prop","viv_rent","tot_cuar","bao13","piso_fir","piso_rec","combustible","sin_refri","sin_vehi","sin_compu","sin_vidvd","sin_telef","sin_horno","factor","rururb","tamhogesc","ict","ictpc","finalMemb_rur"
"1124",1124,1060118707,1,4,1,22,4,4,2,0,0,53885.64,2,2,0,1,1,4,1.38629436111989,0,0,1,0,0,0,0,0,4,1,0,0,0,0,0,4,1,1,0,0,1,0,1,1,1,1,192,1,3.3952,14556.03296834,4287.94420603794,3
"1125",1125,1060118708,1,4,2,40,4,3,2,0,0,48948.41,1,2,0,0.5,1,3,1.09861228866811,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,5,1,0,1,0,0,1,1,1,1,1,192,1,2.7272,11847.69114011,4344.90258877603,1
"1126",1126,1060118709,1,4,1,38,6,4,2,0,0,19278.68,1,2,0,0.5,1,3,1.09861228866811,1,1,1,0,0,0,0,0,3,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,192,1,3.3952,6177.56334961,1820.20456809908,3
"1127",1127,1060118710,1,4,2,18,6,2,2,0,0,13346.11,0,2,0,0,1,2,0.693147180559945,0,1,1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,192,1,1.7002,4132.57734858,2431.05372813787,5
"1128",1128,1060118712,1,4,2,43,6,4,3,0,0,60214.65,1,3,0,0.333333333333333,3,4,1.38629436111989,0,1,3,0,0,0,0,0,3,1,0,0,0,1,0,6,0,0,1,0,0,0,1,0,1,1,192,1,3.6866,16172.7487242,4387.62961107796,1
"1129",1129,1060118814,1,4,1,70,1,6,4,1,0,79957.17,0,4,1,0.25,1,5,1.6094379124341,0,0,3,0,0,0,0,0,3,5,0,0,0,1,0,3,0,1,0,1,0,0,1,1,0,1,192,1,5.3868,23146.60880129,4297.72696244338,4
"1130",1130,1060118817,1,4,1,34,8,5,3,0,0,67507.87,2,3,0,0.666666666666667,2,5,1.6094379124341,1,1,2,1,0,0,0,0,4,1,0,0,0,0,0,4,1,1,0,1,0,1,1,0,0,0,192,1,4.1711,19891.7719942,4769.71136971063,1
"1131",1131,1060118818,1,4,1,28,6,4,2,0,0,81765.44,2,2,0,1,1,4,1.38629436111989,1,1,1,0,0,0,0,0,0,4,0,0,0,1,0,2,1,1,0,0,0,0,0,1,1,0,192,1,3.4303,24722.38935001,7207.77181296388,4
"1132",1132,1060118919,1,4,1,21,7,6,3,0,0,40304.32,2,3,0,0.666666666666667,2,5,1.6094379124341,1,0,2,0,0,0,0,0,5,6,0,0,0,0,1,4,0,0,1,1,1,0,1,1,1,1,192,1,4.8391,12795.98684968,2645.08399282511,4
"1133",1133,1060118921,1,4,1,32,6,4,3,0,0,57081.5,1,3,0,0.333333333333333,2,4,1.38629436111989,0,1,3,0,0,0,0,0,0,4,0,0,0,0,1,5,1,1,0,1,0,0,1,1,1,1,192,1,3.7217,18557.22356648,4986.95361433753,4
"1134",1134,1060118921,2,4,1,29,6,4,2,0,0,36415.74,2,2,0,1,1,4,1.38629436111989,0,1,1,0,0,0,0,0,0,4,0,0,0,0,1,5,1,1,0,1,1,0,1,1,1,1,192,1,3.4303,11782.3580651,3435.49787630819,4
"1135",1135,1060118922,1,4,1,27,4,4,2,0,0,29169.51,2,2,0,1,1,4,1.38629436111989,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,1,0,0,1,1,1,1,1,1,192,1,3.3952,8532.85289312,2513.91614429783,4
"1136",1136,1060118923,1,4,1,28,6,5,2,0,0,45751.02,3,2,0,1.5,1,5,1.6094379124341,0,0,1,0,0,0,0,0,3,4,0,0,0,0,0,2,0,1,0,1,0,0,1,1,1,0,192,1,4.1334,13819.61964206,3344.16050758697,4
"1137",1137,1060118924,1,4,1,30,6,17,9,0,0,18864.25,7,9,0,0.777777777777778,4,16,2.77258872223978,0,1,4,1,4,0,0,0,5,0,0,0,0,0,0,4,0,0,0,1,1,0,1,1,1,1,192,1,14.103,3995.07378444,284.20738739559,2
"1138",1138,1060118924,2,4,1,30,6,5,2,0,0,1467.39,3,2,0,1.5,1,5,1.6094379124341,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,1,1,1,1,192,1,4.1685,329.83047935,79.8846058174403,4
"1139",1139,1060137021,1,4,2,63,6,5,3,0,0,27671.47,2,3,0,0.666666666666667,1,5,1.6094379124341,0,1,2,0,0,0,0,0,4,2,0,0,0,1,0,6,1,1,0,0,0,0,1,0,0,0,148,1,4.4248,8263.99827243,1868.42864591168,1
"1140",1140,1060137022,1,4,1,29,6,4,2,0,0,17447.9,2,2,0,1,1,4,1.38629436111989,0,0,1,0,0,1,1,1,4,4,0,0,0,0,1,5,0,1,0,0,0,1,1,1,1,1,148,1,3.3952,5081.95662517,1497.51172984508,4
"1141",1141,1060137023,1,4,1,68,3,5,2,2,7483.69,20112.22,1,2,2,1.5,1,5,1.6094379124341,0,0,1,0,0,0,0,0,4,2,0,0,1,1,0,5,1,1,0,0,0,1,1,1,1,0,148,1,4.4274,5518.40782588,1247.19592218458,1
"1142",1142,1060137024,1,4,1,41,6,5,4,0,0,20426.7,1,4,0,0.25,2,5,1.6094379124341,0,1,1,0,0,0,0,0,5,0,0,0,0,1,0,4,1,1,0,0,0,0,1,0,1,0,148,1,4.136,5939.52174075,1436.81279998791,1
"1143",1143,1060137025,1,4,1,60,4,8,5,0,0,19983.31,3,5,0,0.6,2,8,2.07944154167984,0,1,2,0,0,0,0,0,7,1,0,0,0,1,0,6,0,1,0,0,0,1,1,1,1,0,148,1,7.1169,5579.94772098,784.901378546839,2
"1144",1144,1060137206,1,4,1,83,3,2,1,1,0,36687.52,0,1,1,1,0,2,0.693147180559945,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,4,1,1,0,0,0,0,1,1,0,0,148,1,1.989,10805.08817714,5432.91964662644,5
"1145",1145,1060137208,1,4,1,59,6,3,3,0,0,15050.47,0,3,0,0,1,3,1.09861228866811,0,1,1,1,0,0,0,0,3,0,0,0,0,1,0,3,1,1,0,0,0,0,1,1,0,0,148,1,2.6947,4054.70457722,1505.32499989609,1
"1146",1146,1060137209,1,4,1,42,4,4,3,0,0,55354.73,1,3,0,0.333333333333333,1,4,1.38629436111989,0,1,1,2,0,0,0,0,4,0,1,0,0,1,0,6,1,1,0,0,0,0,0,0,0,0,148,1,3.4329,16864.50350001,4913.32005010632,1
"1147",1147,1060137210,1,4,1,65,3,2,0,2,0,22600.78,0,0,2,0,0,2,0.693147180559945,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,5,0,1,0,0,0,0,1,1,0,1,148,1,1.989,6135.63213784,3085.27960675716,5
"1148",1148,1060137211,1,4,2,32,8,4,2,0,2983.42,27369.52,2,2,0,1,1,4,1.38629436111989,0,0,1,0,0,1,1,1,4,0,0,0,1,0,0,6,1,1,0,0,0,0,1,1,1,1,148,1,3.4303,7543.48848238,2199.7839204676,1
"1149",1149,1060137214,1,4,1,55,6,2,2,0,2734.79,33709.59,0,2,0,0,0,2,0.693147180559945,0,0,0,2,0,0,0,0,0,2,1,0,1,1,0,5,1,1,0,0,0,0,0,0,0,0,148,1,1.989,10059.66140447,5058.14499973353,5
"1150",1150,1060137215,1,4,2,80,3,3,2,1,8950.27,29761.7,0,2,1,0.5,0,3,1.09861228866811,0,1,0,1,0,0,0,0,3,0,0,0,1,1,0,5,1,1,0,0,0,0,1,1,0,0,148,1,2.9835,8404.86895229,2817.78195149656,1
"1151",1151,1060137316,1,4,1,43,6,5,4,0,0,31631.27,0,4,0,0,3,4,1.38629436111989,0,1,1,0,0,0,0,0,2,3,0,0,0,1,0,4,1,1,0,0,0,0,1,0,1,0,148,1,4.3923,9521.32902372,2168.50427423446,4
"1152",1152,1060137317,1,4,2,74,3,2,1,1,1760.86,12627.09,0,1,1,1,0,2,0.693147180559945,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,3,1,1,0,1,0,1,1,1,0,1,148,1,1.989,2951.95862821,1484.63933042232,5
"1153",1153,1060137318,1,4,1,57,3,3,3,0,0,14795.39,0,3,0,0,1,3,1.09861228866811,0,1,2,1,0,0,0,0,1,3,0,0,0,1,0,6,1,0,1,0,0,0,0,0,0,0,148,1,2.9835,3908.95093434,1310.85451125859,4
"1154",1154,1060137319,1,4,2,76,1,4,3,1,2347.82,13459.74,0,3,1,0.333333333333333,0,4,1.38629436111989,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,3,1,1,0,0,0,1,1,1,0,1,148,1,3.978,3662.35446775,921.400821455505,5
"1155",1155,1060137320,1,4,1,39,6,5,2,0,0,35674.6,3,2,0,1.5,1,5,1.6094379124341,0,1,2,0,0,0,0,0,5,5,0,0,0,1,0,5,1,1,0,0,0,0,1,1,1,0,148,1,4.1685,10837.86300112,2600.70325083843,4
"1156",1156,1060137401,1,4,2,55,6,2,2,0,4499.99,14086.15,0,2,0,0,0,2,0.693147180559945,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,6,1,1,0,1,0,0,0,1,0,0,148,1,1.989,3603.47796741,1812.20058693313,5
"1157",1157,1060137402,1,4,1,66,6,3,2,1,0,26943.96,0,2,1,0.5,1,3,1.09861228866811,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,5,1,1,0,0,0,0,1,1,0,0,148,1,2.9835,7638.99922378,2561.08018226244,4
"1158",1158,1060137403,1,4,2,58,3,4,2,0,0,15817.67,2,2,0,1,1,4,1.38629436111989,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,6,0,1,0,0,0,0,1,1,1,0,148,1,3.4654,4306.28632601,1243.3634576124,1
"1159",1159,1060137404,1,4,1,40,4,4,3,0,0,26521.91,1,3,0,0.333333333333333,2,4,1.38629436111989,0,1,0,2,0,0,0,0,2,0,1,0,0,1,0,5,1,0,1,0,0,0,0,0,0,0,148,1,3.4329,7529.1976494,2193.9557078272,1
"1160",1160,1060137405,1,4,1,61,4,2,2,0,782.6,16207.55,0,2,0,0,0,2,0.693147180559945,0,1,1,0,0,0,0,0,2,0,0,0,1,1,0,5,1,0,1,0,0,1,1,0,0,0,148,1,1.989,4262.36298518,2143.46505036702,5
"1161",1161,1060155507,1,4,2,66,1,2,1,1,0,18340.14,0,1,1,1,0,2,0.693147180559945,0,1,1,0,0,1,1,1,2,0,0,0,0,0,0,2,0,1,0,1,0,1,1,1,1,1,167,1,1.989,4843.2215378,2435.50052176973,5
"1162",1162,1060155509,1,4,1,52,10,2,2,0,0,14440.5,0,2,0,0,0,2,0.693147180559945,0,1,1,0,0,0,0,0,1,2,0,0,0,1,0,6,1,1,0,0,0,0,0,0,1,0,167,1,1.989,3564.61917425,1792.66373768225,5
"1163",1163,1060155522,1,4,1,53,3,3,3,0,0,22712.99,0,3,0,0,1,3,1.09861228866811,0,1,1,0,0,0,0,0,3,3,0,0,0,1,0,5,0,1,0,0,0,1,1,1,1,1,167,1,2.6947,6410.50776021,2379.56078977623,4
"1164",1164,1060155523,1,4,1,39,9,6,3,0,0,17716.6,3,3,0,1,2,6,1.79175946922805,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,0,167,1,4.8391,5226.12692153,1080.77246213759,4
"1165",1165,1060155525,1,4,1,64,1,3,3,0,0,20883.63,0,3,0,0,0,3,1.09861228866811,0,1,1,1,0,0,0,0,3,3,1,0,0,1,0,4,0,1,0,0,0,0,0,1,1,1,167,1,2.9835,5648.53378628,1893.92233493548,1
"1166",1166,1060155526,1,4,1,47,4,5,4,0,0,29590.16,1,4,0,0.25,2,5,1.6094379124341,0,0,0,1,0,0,0,0,5,2,1,0,0,1,0,4,1,1,0,0,0,0,1,1,1,0,167,1,4.1386,8476.65020534,2048.95104753781,1
"1167",1167,1060155611,1,4,1,42,6,4,3,0,0,20704.91,1,3,0,0.333333333333333,2,4,1.38629436111989,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,1,0,167,1,3.4329,5728.74838818,1669.48681528154,5
"1168",1168,1060155612,1,4,1,51,6,6,5,0,0,95343.7,0,5,0,0,2,5,1.6094379124341,0,0,3,0,0,0,0,0,0,5,0,0,0,1,0,4,1,1,0,0,0,0,1,0,1,1,167,1,5.6756,30099.76643661,5304.18670036824,4
"1169",1169,1060155613,1,4,2,47,6,4,4,0,0,72704.53,0,4,0,0,2,4,1.38629436111989,0,1,1,1,0,0,0,0,0,2,0,0,0,1,0,6,1,0,1,0,0,0,1,0,1,0,167,1,3.978,21353.0341543,5368.52995331825,4
"1170",1170,1060155614,1,4,1,42,6,2,2,0,0,70708.56,0,2,0,0,1,2,0.693147180559945,0,1,2,0,0,0,0,0,0,2,0,0,0,1,0,2,0,0,1,0,0,1,0,1,1,0,167,1,1.989,21482.07502991,10800.9371693866,5
"1171",1171,1060155716,1,4,1,80,3,3,1,2,0,19501.3,0,1,2,2,0,3,1.09861228866811,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,4,1,0,1,0,0,1,1,1,0,1,167,1,2.9835,5259.43295639,1763.50476165242,5
"1172",1172,1060155717,1,4,1,67,3,2,0,2,0,27378.47,0,0,2,0,0,2,0.693147180559945,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,4,0,1,0,0,0,1,1,1,1,1,167,1,1.989,7878.88858278,3961.72829702363,5
"1173",1173,1060155718,1,4,1,48,4,4,3,0,0,50161.45,0,3,0,0,2,3,1.09861228866811,1,0,1,0,0,0,0,0,4,2,0,0,0,1,0,4,1,1,0,0,0,0,1,1,1,1,167,1,3.6866,15120.92504551,4102.31965646124,1
"1174",1174,1060155719,1,4,1,53,6,3,3,0,0,69147.71,0,3,0,0,0,3,1.09861228866811,0,1,2,1,1,0,0,0,1,1,0,0,0,1,0,8,1,0,1,0,0,0,0,1,0,0,167,1,2.9835,20203.84367513,6772.52461040054,1
"1175",1175,1060155720,1,4,2,77,3,5,4,1,0,80177.16,0,4,1,0.25,1,5,1.6094379124341,0,1,3,1,0,0,0,0,0,5,0,0,0,1,0,5,1,0,1,0,0,0,1,1,0,0,167,1,4.4274,24883.42956035,5621.09973355694,4
"1176",1176,1060155801,1,4,1,49,6,4,4,0,0,25966.65,0,4,0,0,1,4,1.38629436111989,0,0,2,1,0,0,0,0,4,1,1,1,0,1,0,3,0,1,0,0,0,0,0,1,1,1,167,1,3.978,7359.80890565,1850.87654742333,1
"1177",1177,1060155802,1,4,1,37,4,5,2,0,0,12728.48,3,2,0,1.5,1,5,1.6094379124341,0,0,1,0,0,0,0,0,0,5,0,0,0,1,0,3,1,1,0,0,0,0,1,1,1,0,167,1,4.1685,3349.76681431,804.350561187478,4
"1178",1178,1060155803,1,4,1,45,6,4,4,0,0,24344.25,0,4,0,0,2,4,1.38629436111989,0,1,2,0,0,0,0,0,1,4,0,0,0,1,0,3,1,1,0,0,0,1,0,0,1,0,167,1,3.4004,6763.66785256,1989.7859818139,4
"1179",1179,1060155804,2,4,1,48,5,5,2,0,0,4493.65,3,2,0,1.5,1,5,1.6094379124341,0,1,1,0,0,1,0,1,5,0,0,0,0,1,0,5,1,0,1,0,0,0,1,1,1,0,167,1,4.1685,1059.79808109,254.999779558594,3
"1180",1180,1060155805,1,4,2,45,6,2,1,0,0,23983.86,1,1,0,1,1,2,0.693147180559945,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,5,1,0,1,0,0,1,1,0,1,1,167,1,1.7327,6635.61857618,3830.06364412766,5
"1181",1181,1060156016,1,4,1,67,3,6,3,2,7336.95,54133.86,1,3,2,1,2,6,1.79175946922805,0,0,0,2,0,0,0,0,6,0,1,0,1,1,0,5,1,1,0,0,0,0,1,0,0,0,181,1,5.4544,17032.05624108,3123.44357602669,1
"1182",1182,1060156017,1,4,1,27,8,2,2,0,0,15581.48,0,2,0,0,1,2,0.693147180559945,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,181,1,1.989,4095.36218076,2059.50285608849,5
"1183",1183,1060156018,1,4,1,72,6,1,0,1,6847.82,63204.16,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,5,1,0,1,0,0,0,1,1,0,0,181,1,1,19395.08816036,19395.08816036,5
"1184",1184,1060156019,1,4,1,44,6,4,3,0,0,68998.02,1,3,0,0.333333333333333,2,4,1.38629436111989,0,1,0,1,0,0,0,0,4,1,1,1,0,0,0,4,1,1,0,0,0,0,1,0,1,0,181,1,3.3978,22183.53642755,6529.49974323091,1
"1185",1185,1060156020,1,4,1,52,6,2,2,0,0,22347.26,0,2,0,0,0,2,0.693147180559945,1,0,2,0,0,0,0,0,2,0,0,0,0,1,0,5,1,1,0,0,0,0,1,1,0,1,181,1,1.989,6790.09989756,3414.32322652589,5
"1186",1186,1060156206,1,4,1,40,5,4,3,0,1491.71,155253.8,1,3,0,0.333333333333333,1,4,1.38629436111989,0,0,1,1,1,0,0,0,3,0,1,0,1,1,0,4,1,1,0,0,0,0,0,1,0,0,181,1,3.4329,49525.29319751,14427.3722210114,1
"1187",1187,1060156207,1,4,1,40,5,5,4,0,0,32060.56,1,4,0,0.25,1,5,1.6094379124341,0,0,3,0,0,1,0,0,4,1,0,0,0,1,0,6,1,0,1,0,0,0,1,0,1,0,181,1,4.4274,8376.42713562,1892.72587424222,1
"1188",1188,1060156208,1,4,1,38,6,4,2,0,0,109889.17,2,2,0,1,1,4,1.38629436111989,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,7,1,1,0,0,0,0,0,0,1,0,181,1,3.4654,35501.5811919,10245.2953748196,1
"1189",1189,1060156209,1,4,1,46,3,4,4,0,0,28868.63,0,4,0,0,2,4,1.38629436111989,1,0,3,1,2,0,0,0,2,0,0,0,0,1,0,5,1,0,1,0,0,0,1,0,1,0,181,1,3.6892,7703.36694153,2088.81495758701,1
"1190",1190,1060156210,1,4,1,58,4,4,4,0,1243.09,42349.15,0,4,0,0,0,4,1.38629436111989,0,0,3,1,1,0,0,0,4,0,1,0,1,1,0,6,1,1,0,0,0,0,0,0,0,0,181,1,3.6892,12529.47504337,3396.98694659276,1
"1191",1191,1060156215,1,4,1,46,6,4,3,0,0,14678.12,1,3,0,0.333333333333333,1,4,1.38629436111989,0,0,2,0,0,0,0,0,4,0,0,0,0,1,0,3,1,1,0,0,0,0,1,1,1,0,181,1,3.4329,4217.65078447,1229.30574280346,3
"1192",1192,1060156901,1,4,1,28,10,4,2,0,0,16515.69,2,2,0,1,1,4,1.38629436111989,1,0,0,1,0,0,0,0,3,0,1,0,0,1,0,3,1,1,0,0,0,0,0,1,1,0,181,1,3.4303,4020.75113959,1172.83661475381,3
"1193",1193,1060156901,2,4,2,62,6,1,1,0,0,20825.06,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,1,1,0,0,0,1,1,1,1,1,181,1,1,6475.61810194,6475.61810194,5
"1194",1194,1060156902,1,4,1,69,1,2,1,1,0,13970.81,0,1,1,1,0,2,0.693147180559945,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5,1,1,0,0,0,0,1,1,1,0,181,1,1.989,3197.2741337,1607.97543172448,5
"1195",1195,1060156904,1,4,1,42,8,4,2,0,0,39792.32,2,2,0,1,1,4,1.38629436111989,0,1,0,1,0,0,0,0,3,0,1,0,0,1,0,5,1,0,1,0,0,0,1,1,1,0,181,1,3.4654,11411.56038369,3293.71090889652,1
"1196",1196,1060156905,1,4,1,52,4,4,3,0,0,41027.87,1,3,0,0.333333333333333,1,4,1.38629436111989,0,1,0,1,0,0,0,0,4,0,1,0,0,1,0,5,1,1,0,0,0,1,1,1,1,1,181,1,3.4329,11329.1596143,3300.88045509627,1
"1197",1197,1060170311,1,4,1,43,3,5,3,0,0,13317.89,2,3,0,0.666666666666667,1,5,1.6094379124341,1,0,1,0,0,0,0,0,4,0,0,0,0,0,0,4,0,1,0,0,0,1,1,1,1,0,190,1,4.136,3658.31082303,885.262771525629,3
"1198",1198,1060170312,1,4,1,43,6,7,3,1,0,34769.04,3,3,1,1.33333333333333,2,7,1.94591014905531,0,0,1,1,0,0,0,0,6,1,1,1,0,1,0,4,1,1,0,1,0,1,1,1,1,1,190,1,5.8336,10191.67728182,1747.89339032844,2
"1199",1199,1060170314,1,4,2,40,6,3,3,0,0,14579.08,0,3,0,0,1,3,1.09861228866811,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,190,1,2.6947,3816.41694808,1416.89674103982,1
"1200",1200,1060170321,1,4,1,54,3,9,6,0,11152.16,33914.06,3,6,0,0.5,2,9,2.19722457733622,1,0,2,0,0,0,0,0,3,3,0,0,1,1,0,4,1,1,0,0,0,1,1,1,1,1,190,1,8.1465,9324.63838325,1145.49621104155,2
"1201",1201,1060170322,1,4,1,59,4,2,2,0,3228.26,18781.49,0,2,0,0,0,2,0.693147180559945,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,3,0,1,0,1,0,1,1,0,1,1,190,1,1.989,5436.5404424,2733.80062463549,5
"1202",1202,1060170324,1,4,1,48,3,4,3,0,0,13707.54,1,3,0,0.333333333333333,1,4,1.38629436111989,0,1,1,0,0,0,0,0,3,0,0,0,0,1,0,4,1,1,0,1,0,0,1,0,1,1,190,1,3.4329,2975.48527858,867.464295079962,1
"1203",1203,1060170325,1,4,1,38,6,4,2,0,5282.6,20460.44,2,2,0,1,1,4,1.38629436111989,0,1,1,0,0,0,0,0,3,1,0,0,1,0,0,4,1,1,0,0,0,0,1,0,1,0,190,1,3.4654,5174.3886292,1493.86911444566,3
"1204",1204,1060170401,1,4,1,45,3,3,2,0,489.13,11593.7,1,2,0,0.5,1,3,1.09861228866811,1,0,0,1,0,0,0,0,3,0,1,0,1,1,0,2,0,1,0,0,0,1,1,1,1,1,190,1,2.7272,3119.49357539,1144.47813705999,3
"1205",1205,1060170402,1,4,1,52,6,4,4,0,0,12902.65,0,4,0,0,0,4,1.38629436111989,0,1,2,1,2,0,0,0,4,0,1,0,0,1,0,4,1,1,0,0,0,0,1,0,1,1,190,1,3.978,3215.43731831,809.053624512318,1
"1206",1206,1060170403,1,4,1,36,6,4,2,0,0,7785.67,2,2,0,1,1,4,1.38629436111989,0,1,1,1,1,0,0,0,4,0,1,0,0,1,0,2,1,1,0,0,0,1,1,1,1,1,190,1,3.3952,1471.46896676,434.102311133365,3
"1207",1207,1060170404,1,4,1,79,3,2,0,2,0,10147.94,0,0,2,0,0,2,0.693147180559945,0,1,0,1,0,1,0,1,2,0,0,0,0,1,0,5,1,1,0,1,0,1,1,1,0,0,190,1,1.989,2487.12958288,1250.93945846154,5
"1208",1208,1060170507,1,4,1,31,6,1,1,0,2445.65,45482.79,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,7,1,1,0,0,0,0,1,0,1,0,190,1,1,13455.07444242,13455.07444242,5
"1209",1209,1060170508,1,4,1,49,4,4,2,0,0,17739.62,2,2,0,1,1,4,1.38629436111989,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0,4,0,1,0,0,0,1,1,0,1,0,190,1,3.4654,5093.19796577,1470.44017018815,3
"1210",1210,1060170509,1,4,1,44,3,3,3,0,0,14317.31,0,3,0,0,1,3,1.09861228866811,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,4,0,0,1,0,0,1,1,0,1,1,190,1,2.9835,2695.7694483,904.224215954416,1
"1211",1211,1060170510,1,4,1,77,4,5,3,2,0,53154.86,0,3,2,0.666666666666667,2,5,1.6094379124341,0,1,2,1,1,0,0,0,3,0,0,0,0,1,0,5,1,0,1,0,0,0,1,0,1,0,190,1,4.3949,15743.38280869,3582.96609904435,1
"1212",1212,1060170616,1,4,1,48,4,4,3,0,0,25357.75,1,3,0,0.333333333333333,2,4,1.38629436111989,0,1,2,0,0,0,0,0,3,1,0,0,0,0,0,3,0,1,0,0,0,1,1,0,1,1,190,1,3.6866,7105.45791893,1928.10299976401,1
"1213",1213,1060170617,1,4,1,39,6,6,4,0,0,24468.86,2,4,0,0.5,2,6,1.79175946922805,0,1,1,1,0,0,0,0,5,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,190,1,5.1656,7186.66519027,1392.06109460082,2
"1214",1214,1060170618,1,4,1,58,3,1,1,0,0,15937.21,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,4,1,1,0,0,0,1,1,1,1,1,190,1,1,3422.40450973,3422.40450973,5
"1215",1215,1060170619,1,4,1,58,1,4,4,0,0,25958.15,0,4,0,0,2,4,1.38629436111989,0,1,2,0,0,0,0,0,1,3,0,0,0,0,0,6,1,1,0,0,0,1,1,1,1,0,190,1,3.4329,7066.46161389,2059.1612088584,4
"1216",1216,1060170620,1,4,1,41,3,5,3,0,0,19420.12,2,3,0,0.666666666666667,2,5,1.6094379124341,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,1,1,1,190,1,4.136,5771.55576071,1396.20206980416,4
"1217",1217,1060184008,1,4,1,53,4,6,5,0,0,56713.86,0,5,0,0,2,5,1.6094379124341,0,1,3,0,0,0,0,0,3,4,0,0,0,1,0,4,1,0,1,0,0,0,1,1,1,0,217,1,5.6756,17701.76486198,3119.74777327155,4
"1218",1218,1060184010,1,4,1,31,6,4,4,0,0,38509.2,0,4,0,0,2,4,1.38629436111989,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0,1,0,0,0,1,1,1,0,1,217,1,3.4329,10976.65754037,3198.19698807714,1
"1219",1219,1060184701,1,4,2,41,6,6,5,0,2213.11,36435.63,1,5,0,0.2,2,6,1.79175946922805,0,0,3,0,0,1,1,1,0,5,0,0,1,0,1,2,0,0,1,0,0,1,1,0,1,1,217,1,5.4219,11585.51470225,2137.6153382117,4
"1220",1220,1060184702,1,4,1,31,6,2,2,0,0,22761.96,0,2,0,0,1,2,0.693147180559945,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,2,0,1,0,0,0,1,1,1,1,1,217,1,1.989,7087.73117925,3563.96187996481,5
"1221",1221,1060184703,1,4,2,74,6,6,2,1,0,78073.26,3,2,1,2,1,6,1.79175946922805,0,0,1,0,0,0,0,0,5,6,0,0,0,1,0,3,1,1,0,0,0,0,1,0,1,0,217,1,5.163,24706.322665,4786.07121150494,4
"1222",1222,1060184721,1,4,1,26,8,4,2,0,0,46475.39,2,2,0,1,1,4,1.38629436111989,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,1,1,217,1,3.4654,13974.58038348,4033.3138406764,3
"1223",1223,1060184722,1,4,1,38,4,4,3,0,0,33322.1,1,3,0,0.333333333333333,2,4,1.38629436111989,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,217,1,3.4303,10439.94242436,3044.15728197534,3
"1224",1224,1060184723,1,4,1,20,6,2,2,0,0,21888.67,0,2,0,0,1,2,0.693147180559945,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,1,0,217,1,1.989,6673.50459303,3355.70316391654,5
